;reportingDate;productName;dealName;sti1;businessLine;productLine;region;country;signingDate;settlementDate;tradeDate;maturityDate;borrowerId;borrowerName;currency;finalAllocationDeal;finalTakeDeal;ccyFinalTakeDeal;currentCommitment;productVolume;ccyProductVolume;bestEffortDeal;rwaSpot;rwaHtm;rwaRelease;ccyRwa;totalPremium;investorId;investorName;borker;upfrontFees;upfrontFeesSkim;ccyFees;rationale;tradePrice;investorType;wal;netMargin;grossMargin;eva
649;30/11/2023;secondary;Store process before machine.;1276;era;corporate;americas;Guam;08/12/2023;02/12/2023;10/12/2023;02/12/2023;7006348073;Lewis, Davis and Alexander;gbp;47781524;47781524;usd;47781524;25318332;gbp;30178270;14334457.2;11945381.0;6329583.0;usd;16;5734341817;Me rather plan film lay on.;West help reality rest.;104;202;gbp;North have study.;38;scg;9;30;126;233
650;30/11/2023;picr;Skin Congress chance loss.;4314;era;infra;emea;Guyana;08/12/2023;30/11/2023;05/12/2023;04/12/2023;8919632209;Scott, Aguilar and Wise;eur;33221753;33221753;gbp;33221753;33221753;eur;33221753;9966525.9;8305438.25;8305438.25;usd;193;995577576;Yeah voice soon hour quality.;Participant with perform.;202;92;usd;Court build message.;50;bcg;1;204;245;52
651;30/11/2023;picr;Radio east similar arrive.;4334;era;afa;americas;Cote d'Ivoire;08/12/2023;06/12/2023;08/12/2023;08/12/2023;3538614905;Brennan, Brown and Johnson;eur;14694394;40468055;gbp;14694394;14694394;usd;40468055;4408318.2;3673598.5;3673598.5;gbp;67;2711718581;Dog sell everybody TV.;Finally color rest half hot.;249;135;usd;Its bit able big it.;35;bcg;2;217;217;150
652;30/11/2023;cri;Among son region.;9569;era;aviation;emea;Algeria;05/12/2023;03/12/2023;07/12/2023;09/12/2023;344540980;Rosales-White;usd;87473813;87473813;usd;62738525;18240443;gbp;22362513;26242143.9;21868453.25;4560110.75;usd;214;4543797316;Increase view wear wind.;Hair item begin whom.;228;245;gbp;Teacher opportunity.;98;bcg;8;84;100;180
653;30/11/2023;securitization;Long just east.;4567;clf;export finance;emea;Romania;01/12/2023;30/11/2023;03/12/2023;09/12/2023;2220494987;Kane-Campbell;gbp;55652993;99735279;eur;28588228;28588228;eur;47057091;16695897.899999999;13913248.25;7147057.0;gbp;210;1563199245;Indicate road character room.;Support meeting one relationship.;39;102;eur;Idea enter show.;45;ecg;6;224;224;194
654;30/11/2023;secondary;Fall well or despite enter.;4006;itb;oil&gas;emea;Italy;03/12/2023;30/11/2023;07/12/2023;30/11/2023;3707437018;Flores-Lloyd;gbp;89592529;89592529;usd;89592529;14955587;gbp;30206268;26877758.7;22398132.25;3738896.75;gbp;240;620721560;Threat north brother beyond.;Local machine side him education.;171;21;gbp;Run contain mouth.;95;bcg;10;65;65;179
655;30/11/2023;securitization;Enjoy suggest to although.;9663;era;tmt;americas;Grenada;09/12/2023;02/12/2023;09/12/2023;07/12/2023;2569821816;Anderson and Sons;gbp;87470874;87470874;usd;69368851;69368851;usd;60187134;26241262.2;21867718.5;17342212.75;usd;242;5892908646;Hotel avoid study sense.;Knowledge whom beautiful.;178;37;usd;Parent window.;51;ecg;6;207;207;192
656;30/11/2023;securitization;Product impact care.;4068;itb;export finance;emea;Australia;07/12/2023;02/12/2023;07/12/2023;08/12/2023;5778065465;Morton, Edwards and Morgan;eur;51574480;51574480;usd;30965162;30965162;usd;39323717;15472344.0;12893620.0;7741290.5;eur;224;5022508522;Perhaps perform court.;Effect poor compare economy TV.;53;236;gbp;Than structure.;54;ecg;6;114;153;195
657;30/11/2023;picr;Be no pay close light improve.;9401;clf;aviation;americas;Grenada;08/12/2023;02/12/2023;04/12/2023;10/12/2023;2512093324;Martin, Martin and Stephens;usd;90394458;90394458;usd;71812856;71812856;eur;68797310;27118337.4;22598614.5;17953214.0;usd;237;5934533895;Relationship kitchen amount.;Somebody what task respond space.;96;206;gbp;Very exist me.;101;bcg;7;27;77;62
658;30/11/2023;secondary;Environment represent agency you.;9421;itb;infra;apac;Honduras;07/12/2023;01/12/2023;04/12/2023;09/12/2023;9450550794;Williams, Douglas and Garcia;gbp;67711689;67711689;eur;39359008;29127936;usd;36714041;20313506.7;16927922.25;7281984.0;usd;37;3572058979;Arrive general another none.;Myself few per.;11;123;gbp;Choice goal report.;52;ecg;7;20;204;28
659;30/11/2023;cds;Building structure garden day.;3454;era;export finance;americas;Belgium;04/12/2023;01/12/2023;07/12/2023;05/12/2023;4580697389;Pearson Inc;usd;70057814;75621333;gbp;70057814;70057814;usd;32814589;21017344.2;17514453.5;17514453.5;usd;208;8713306756;Up television in today.;Wind old today.;90;80;eur;People five heart.;70;acg;7;163;163;113
660;30/11/2023;picr;Oil summer represent.;7075;clf;shipping;americas;Paraguay;06/12/2023;30/11/2023;09/12/2023;30/11/2023;1204367362;Acevedo, Kennedy and Smith;eur;80806068;80806068;eur;80151635;63617166;gbp;63333934;24241820.4;20201517.0;15904291.5;usd;155;3002722921;Fire team hundred child.;Want it sign.;201;244;usd;Woman exist.;35;scg;3;52;59;22
661;30/11/2023;picr;Cost want change.;194;clf;afa;emea;Tunisia;02/12/2023;01/12/2023;08/12/2023;04/12/2023;3957504366;Jones LLC;usd;26518781;69155982;usd;26518781;26518781;usd;69155982;7955634.3;6629695.25;6629695.25;usd;105;2423381605;These loss it serious section.;Fire section not kid.;146;168;eur;During which.;10;bcg;9;96;96;140
662;30/11/2023;secondary;Section focus hit street.;9636;era;mining;apac;Tunisia;09/12/2023;02/12/2023;02/12/2023;09/12/2023;2838670019;Stone-Murphy;usd;84575755;99913187;usd;46337119;46337119;eur;30557018;25372726.5;21143938.75;11584279.75;usd;69;5650174812;Big say part former leg.;Seem himself assume around.;193;182;eur;Worry three second.;45;scg;9;184;184;20
663;30/11/2023;securitization;Month kitchen wide firm perhaps.;5841;itb;power;apac;India;06/12/2023;02/12/2023;03/12/2023;03/12/2023;9139247399;Dixon, Wolfe and Chung;usd;42923501;82440324;usd;42923501;18966579;eur;13323938;12877050.299999999;10730875.25;4741644.75;eur;120;6501349193;Can positive report face.;Available rule brother can.;146;45;eur;Top hair final.;18;scg;8;221;221;55
664;30/11/2023;securitization;Large cold sing down performance.;4026;clf;real estate;emea;Hong Kong;30/11/2023;30/11/2023;06/12/2023;03/12/2023;5290330402;Moon, King and Davis;usd;92982294;92982294;eur;63075686;62449409;usd;69999584;27894688.2;23245573.5;15612352.25;eur;170;3399537087;Will here Republican.;Bill sort blue ago Republican.;208;230;gbp;Nice relationship.;54;scg;6;218;218;157
665;30/11/2023;secondary;Work drive window still few.;6350;itb;tmt;emea;Guam;04/12/2023;01/12/2023;08/12/2023;03/12/2023;4858180681;Green and Sons;eur;92704667;92704667;gbp;65305638;54746833;gbp;62240998;27811400.099999998;23176166.75;13686708.25;gbp;146;761523216;Peace leave hospital strong hold.;Everything back customer through.;225;64;eur;Environment growth.;67;scg;1;179;221;223
666;30/11/2023;securitization;Force discuss chance get go.;6075;era;oil&gas;emea;Montenegro;08/12/2023;03/12/2023;09/12/2023;07/12/2023;291271329;Jones Inc;gbp;49537748;81829673;eur;49537748;10250430;usd;11592146;14861324.4;12384437.0;2562607.5;gbp;49;872497898;How return significant former.;Enough able sell discussion.;61;48;usd;Mr street rest.;32;acg;2;47;174;50
667;30/11/2023;secondary;Manage performance sense task.;2149;itb;shipping;americas;Netherlands Antilles;30/11/2023;30/11/2023;10/12/2023;07/12/2023;4664763627;Waters LLC;eur;40958737;95543381;usd;40958737;40958737;eur;86713466;12287621.1;10239684.25;10239684.25;gbp;121;3907411789;Type value phone you.;Tough process nor.;189;89;gbp;Anyone body hope.;78;acg;7;15;156;219
668;30/11/2023;cds;Line there by picture possible.;1185;era;aviation;americas;New Caledonia;08/12/2023;03/12/2023;09/12/2023;06/12/2023;6118280332;Howe Inc;gbp;55089866;58343489;gbp;55089866;48880415;gbp;16271074;16526959.799999999;13772466.5;12220103.75;eur;144;2664502571;Effort compare success hot.;Him front say tonight short.;119;193;gbp;Force myself order.;102;ecg;10;138;174;241
669;30/11/2023;securitization;Deal impact toward mention.;4454;itb;tmt;apac;Armenia;03/12/2023;02/12/2023;10/12/2023;04/12/2023;5947242878;Hernandez-Williams;usd;86403160;86403160;usd;27823756;27823756;eur;64183993;25920948.0;21600790.0;6955939.0;eur;243;4408905472;Feel music year teach down teach.;Difference yet believe father.;90;87;eur;Return believe.;39;acg;9;161;161;17
670;30/11/2023;cri;Memory deal player paper.;3872;era;mining;apac;Chad;08/12/2023;01/12/2023;04/12/2023;09/12/2023;3551206654;Newman-Walker;usd;93093872;93093872;eur;13477639;13477639;gbp;17908160;27928161.599999998;23273468.0;3369409.75;usd;143;9978283850;Can those shoulder hear.;Night they successful draw.;224;213;gbp;How spend though.;12;acg;4;73;248;222
671;30/11/2023;cds;Whole scene short level.;1892;itb;shipping;apac;South Georgia and the South Sandwich Islands;02/12/2023;30/11/2023;03/12/2023;07/12/2023;1037780065;Carpenter Group;gbp;51242990;99016475;eur;31394037;13847438;usd;23584545;15372897.0;12810747.5;3461859.5;usd;220;9877580926;Own like decision per reach.;Deep whether risk tree check.;245;204;usd;Fear your accept.;85;scg;4;37;109;194
672;30/11/2023;cri;Rock he past.;1102;era;tmt;americas;Honduras;07/12/2023;06/12/2023;09/12/2023;06/12/2023;8258290177;Nichols and Sons;gbp;67909501;77563102;gbp;49699925;49699925;usd;49915456;20372850.3;16977375.25;12424981.25;gbp;67;6081654972;Whatever deep exactly thus rich.;Value guy class miss.;70;42;eur;Only seat what.;32;ecg;5;19;62;198
673;30/11/2023;cds;Nothing page age.;960;era;oil&gas;emea;United States of America;05/12/2023;30/11/2023;10/12/2023;08/12/2023;7789724273;Williams PLC;eur;46106733;46106733;eur;26400293;26400293;gbp;32601810;13832019.9;11526683.25;6600073.25;usd;74;3712958259;College civil gun office.;Step news none your.;176;213;usd;Military drop voice.;37;ecg;6;194;194;216
674;30/11/2023;secondary;Large service change.;3832;itb;tmt;emea;Mexico;08/12/2023;03/12/2023;10/12/2023;07/12/2023;2448840157;Wilson-Leonard;usd;41506906;53471454;gbp;12993370;12993370;usd;31601983;12452071.799999999;10376726.5;3248342.5;usd;174;1859757497;Bit summer central.;Measure north spring those.;10;206;usd;Loss even dark.;102;bcg;3;225;228;205
675;30/11/2023;secondary;Condition meet somebody open.;4396;clf;corporate;emea;Palestinian Territory;03/12/2023;01/12/2023;02/12/2023;07/12/2023;8081232246;Le, Levine and Henderson;eur;38609566;44553408;eur;38609566;38609566;eur;44553408;11582869.799999999;9652391.5;9652391.5;eur;161;1928313583;Century weight thought throw.;Usually though choice design.;58;171;eur;Remember arrive bed.;31;bcg;1;29;29;63
676;30/11/2023;cri;National mention set.;1850;itb;corporate;americas;Samoa;02/12/2023;30/11/2023;06/12/2023;02/12/2023;3681822908;Travis, Soto and Stanley;eur;16753126;93389446;usd;16753126;12233579;eur;31318084;5025937.8;4188281.5;3058394.75;eur;221;9214681615;Character past almost better.;Development very name.;110;228;usd;Factor by your.;67;acg;10;94;94;112
677;30/11/2023;picr;Challenge phone pretty wait.;2032;itb;corporate;emea;Tonga;02/12/2023;30/11/2023;07/12/2023;09/12/2023;9460895636;Norris, Cooper and Williams;usd;61528197;61528197;eur;52695111;31844137;eur;61528197;18458459.099999998;15382049.25;7961034.25;usd;137;1796873194;Institution weight simple lose.;Move rather week drop sea.;165;42;gbp;Hear should simply.;98;scg;1;222;222;199
678;30/11/2023;picr;Later time second.;4904;itb;shipping;americas;Sao Tome and Principe;04/12/2023;02/12/2023;02/12/2023;06/12/2023;3680333401;Berger-Adkins;eur;80830931;80830931;usd;80830931;68230791;gbp;69905129;24249279.3;20207732.75;17057697.75;gbp;222;8047845576;Whatever pick central rich body.;Fill still house final.;164;165;usd;Feel people five.;63;acg;6;218;218;232
679;30/11/2023;picr;Page care democratic eat seven.;2183;era;gcf;americas;Iraq;09/12/2023;05/12/2023;09/12/2023;07/12/2023;6468206058;Barber, Nelson and Humphrey;usd;42653642;42653642;usd;21650636;21650636;usd;42653642;12796092.6;10663410.5;5412659.0;gbp;109;8457124056;Field power stage.;Exist Democrat protect middle.;17;145;eur;Just final person.;56;acg;9;139;139;15
680;30/11/2023;picr;On ask play chair.;9676;itb;oil&gas;apac;Eritrea;02/12/2023;30/11/2023;01/12/2023;09/12/2023;5158572528;Stephens-Rivera;usd;27517655;63478273;gbp;27517655;27517655;gbp;46351983;8255296.5;6879413.75;6879413.75;usd;25;4440691317;None music there party middle.;Reflect chair green.;240;241;gbp;Page and field big.;33;ecg;5;19;246;235
681;30/11/2023;secondary;Challenge less force drug.;367;era;midCap;apac;Ghana;06/12/2023;03/12/2023;07/12/2023;05/12/2023;9903956528;Hamilton LLC;gbp;23564578;23564578;eur;18958220;18958220;gbp;23564578;7069373.399999999;5891144.5;4739555.0;usd;210;577991935;Scene light garden others.;Five water son high admit.;180;222;usd;Charge money common.;53;ecg;10;58;249;211
682;30/11/2023;secondary;Best charge same deal.;6220;era;midCap;apac;Germany;03/12/2023;30/11/2023;01/12/2023;09/12/2023;4538670440;Coleman LLC;eur;97596434;97596434;gbp;78735905;42702263;usd;31686837;29278930.2;24399108.5;10675565.75;gbp;108;9100436192;Amount today since.;Similar vote artist require.;90;119;gbp;Too reach could.;103;bcg;1;212;212;162
683;30/11/2023;picr;Phone agent past bit under.;8059;clf;midCap;apac;Uganda;01/12/2023;30/11/2023;01/12/2023;01/12/2023;2767664125;Parks, Smith and Jackson;eur;30668354;30668354;eur;30668354;30668354;usd;30668354;9200506.2;7667088.5;7667088.5;gbp;22;5400195838;Full find least human base.;Each increase mouth PM.;18;99;usd;Toward degree.;32;ecg;8;192;192;15
684;30/11/2023;securitization;Hospital lawyer head stage four.;2297;clf;midCap;emea;Brunei Darussalam;05/12/2023;04/12/2023;06/12/2023;05/12/2023;2277299910;Roy LLC;eur;40759361;83331211;eur;34536458;34536458;gbp;83331211;12227808.299999999;10189840.25;8634114.5;gbp;23;445210300;Suggest will improve.;A draw guy middle individual.;190;120;gbp;Mind with imagine.;37;scg;6;44;186;191
685;30/11/2023;cri;Song word fund station to.;4598;itb;export finance;americas;Marshall Islands;08/12/2023;06/12/2023;06/12/2023;10/12/2023;1652465009;Mitchell and Sons;usd;68557352;68557352;eur;58336383;31528314;usd;11951424;20567205.599999998;17139338.0;7882078.5;eur;182;5690605077;Across born music walk there.;Between allow own ok.;195;11;eur;Able movie resource.;53;acg;7;194;194;24
686;30/11/2023;cri;Prevent fine eight approach.;971;clf;aviation;americas;Rwanda;03/12/2023;02/12/2023;06/12/2023;02/12/2023;9952336625;Winters, Perry and Key;gbp;60370593;60370593;eur;51924149;51924149;eur;60370593;18111177.9;15092648.25;12981037.25;eur;221;8993807479;Use body second.;Present choose health.;88;83;eur;Give since this eye.;27;ecg;7;51;126;78
687;30/11/2023;cds;Prove late stand.;9649;era;midCap;emea;Israel;07/12/2023;02/12/2023;03/12/2023;03/12/2023;3609789661;Winters, Baldwin and Hernandez;usd;79039026;95386411;gbp;20311762;20311762;gbp;66635968;23711707.8;19759756.5;5077940.5;usd;34;9287406163;Main old cell feeling old group.;Never want shoulder stand.;126;37;gbp;Reflect war start.;21;ecg;2;73;203;87
688;30/11/2023;picr;Stop course prepare.;9944;clf;corporate;emea;Mauritius;06/12/2023;02/12/2023;04/12/2023;07/12/2023;3539136633;Smith Ltd;usd;76540514;87833034;gbp;56788183;56788183;eur;66007038;22962154.2;19135128.5;14197045.75;usd;47;3267184150;Those fine beat bag.;When position people.;110;135;eur;American away.;64;scg;8;164;229;218
689;30/11/2023;securitization;View push anyone meet break.;5141;clf;power;emea;Fiji;02/12/2023;30/11/2023;05/12/2023;01/12/2023;6626699703;Figueroa, Allen and Smith;gbp;32751430;53919659;usd;32751430;32751430;usd;53919659;9825429.0;8187857.5;8187857.5;eur;241;3441268966;Sea fly well prevent lose.;Better decade wife energy.;130;53;eur;Always student.;62;acg;10;134;162;113
690;30/11/2023;securitization;Nature decision stock start.;1799;era;infra;emea;French Southern Territories;02/12/2023;01/12/2023;02/12/2023;08/12/2023;3019957824;Valdez Group;gbp;45651513;59361868;eur;22897911;22897911;eur;50048244;13695453.9;11412878.25;5724477.75;eur;63;3182567373;Girl place help.;When generation yeah really.;135;140;usd;Street off together.;34;bcg;4;119;119;106
691;30/11/2023;secondary;Involve door baby way.;107;era;mining;americas;Sao Tome and Principe;06/12/2023;02/12/2023;03/12/2023;03/12/2023;9868681286;Smith, Kelly and Schmidt;eur;91516400;95129598;gbp;15528484;15528484;eur;88251007;27454920.0;22879100.0;3882121.0;eur;113;1258605876;Cover risk friend president.;Season defense goal music.;248;61;eur;Community which bit.;61;acg;2;168;168;167
692;30/11/2023;secondary;Garden low work price billion.;5274;clf;export finance;apac;American Samoa;08/12/2023;04/12/2023;10/12/2023;05/12/2023;349082658;Robinson, Maxwell and Perry;gbp;75080106;85129032;gbp;75080106;37468081;gbp;62115445;22524031.8;18770026.5;9367020.25;gbp;79;6833424323;Age hundred create.;State every end well.;159;208;gbp;Available analysis.;98;ecg;5;14;68;143
693;30/11/2023;picr;Sort consumer son free himself.;6067;era;power;emea;Cameroon;06/12/2023;02/12/2023;08/12/2023;09/12/2023;5575112098;Gentry Ltd;usd;97874544;97874544;usd;87266637;84799574;eur;81596671;29362363.2;24468636.0;21199893.5;usd;122;8548878669;All western explain certainly.;Senior look tend seat lose.;73;99;gbp;Wear another add.;80;acg;7;93;249;137
694;30/11/2023;cri;Performance so as just find.;6249;clf;gcf;apac;Montenegro;10/12/2023;01/12/2023;07/12/2023;06/12/2023;2812333137;Warren Inc;eur;76441236;76441236;usd;63833955;63833955;usd;68898079;22932370.8;19110309.0;15958488.75;usd;210;4765914204;Per human audience west.;Build tell that street month.;202;232;eur;Provide ten road.;101;bcg;6;19;119;181
695;30/11/2023;securitization;Hand visit computer.;8363;itb;power;emea;Romania;03/12/2023;01/12/2023;08/12/2023;05/12/2023;2269637873;Soto-Lewis;usd;12824123;19490224;eur;12824123;12824123;gbp;19490224;3847236.9;3206030.75;3206030.75;gbp;15;30351121;Fly choice resource.;Who many school state base.;70;129;usd;Class share worker.;105;ecg;7;153;225;123
696;30/11/2023;secondary;Trouble later agency director.;7101;itb;infra;emea;Rwanda;04/12/2023;30/11/2023;09/12/2023;05/12/2023;5759029422;Tanner, Harrington and Hubbard;eur;30810604;51241916;eur;30810604;30810604;usd;51241916;9243181.2;7702651.0;7702651.0;usd;88;5721044335;Since bring me it.;Become force throw still set.;39;49;usd;Example it affect.;38;bcg;6;132;167;206
697;30/11/2023;cri;Our prevent discover knowledge.;9034;clf;gcf;emea;Sudan;01/12/2023;30/11/2023;30/11/2023;03/12/2023;5887131901;Brown, Collier and Marsh;gbp;77320169;77320169;usd;74778540;60667896;gbp;77320169;23196050.7;19330042.25;15166974.0;usd;189;1645612885;Wait relationship grow.;Region start increase around.;230;249;gbp;Yourself cultural.;73;ecg;4;69;133;179
698;30/11/2023;secondary;Author company star place.;8173;era;mining;apac;Saint Vincent and the Grenadines;01/12/2023;30/11/2023;06/12/2023;02/12/2023;4014013387;Ferrell, Johnson and Bryant;gbp;31998463;45468172;eur;31998463;31998463;usd;18559793;9599538.9;7999615.75;7999615.75;gbp;110;7009421764;Response test just mouth.;Peace friend guy collection no.;47;196;eur;Character product.;28;scg;2;179;209;107
